Page,District_Name,Issuer,Investment_Amount
1574,New York 19th,SCHODACK N Y,1775000
1574,New York 19th,CASTLETON-ON-HUDSON N Y,1710000
1574,New York 19th,KIRKWOOD N Y,1345000
1574,New York 19th,LIVINGSTON CNTY N Y WTR & SWR AUTH SYS REV,1245000
1574,New York 19th,OTSELIC VY CENT SCH DIST N Y,1233000
1574,New York 19th,CHERRY VALLEY SPRINGFIELD N Y CENT SCH DIST,1225050
1574,New York 19th,CINCINNATUS N Y CENT SCH DIST,1216621
1574,New York 19th,MCGRAW N Y CENT SCH DIST,1215000
1574,New York 19th,COOPERSTOWN N Y,1115000
1574,New York 19th,HANCOCK N Y CENT SCH DIST,1100000
1574,New York 19th,DEPOSIT N Y,1026500
1574,New York 19th,BETHEL N Y,990000
1574,New York 19th,MARATHON N Y CENT SCH DIST,860000
1574,New York 19th,LAURENS VLG N Y,785000
1574,New York 19th,NEWFIELD TOWN N Y,700000
1574,New York 19th,OTEGO VLG N Y,650000
1574,New York 19th,SAND LAKE N Y,630000
1574,New York 19th,ENFIELD TOWN N Y,600000
1574,New York 19th,RICHFIELD SPRINGS N Y CENT SCH DIST,550000
1574,New York 19th,PORT DICKINSON N Y,549000
1574,New York 19th,MILFORD N Y CENT SCH DIST,520000
1574,New York 19th,DEPOSIT N Y CENT SCH DIST,505000
1574,New York 19th,FRANKLIN N Y CENT SCH DIST,469000
1574,New York 19th,VIRGIL NEW YORK,450000
1574,New York 19th,BRUNSWICK N Y,430000
1574,New York 19th,GUILFORD N Y,420000
1574,New York 19th,KINDERHOOK N Y,370000
1574,New York 19th,SHERBURNE N Y,350000
1574,New York 19th,MARATHON N Y,340000
1574,New York 19th,ROSENDALE TOWN N Y,320000
1574,New York 19th,VALATIE N Y,310000
1574,New York 19th,LIBERTY N Y,255000
1574,New York 19th,BINGHAMTON TOWN N Y,250000
1574,New York 19th,CATSKILL N Y CENT SCH DIST,245000
1574,New York 19th,DICKINSON N Y,240000
1574,New York 19th,UNADILLA N Y,235000
1574,New York 19th,NORWICH N Y,175000
1575,New York 19th,ELLENVILLE N Y FIRE DIST,170000
1575,New York 19th,OXFORD ACADEMY & CENT SCH DIST N Y,160000
1575,New York 19th,ROSCOE CENT SCH DIST N Y,145000
1575,New York 19th,NASSAU N Y,120000
1575,New York 19th,ROXBURY N Y,110000
1575,New York 19th,HARPERSFIELD N Y,70000
1575,New York 19th,SALES TAX ASSET RECEIVABLE CORP N Y,65000
1575,New York 19th,NEW YORK ST URBAN DEV CORP CORRECTIONAL & YOUTH...,25000
1575,New York 19th,SIDNEY N Y,25000
1575,New York 19th,NEW YORK ST TWY AUTH SECOND GEN HWY & BRDG TR FD,20000
1578,New York 20th,NEW YORK ST DORM AUTH ST PERS INCOME TAX REV,22863790000
1578,New York 20th,NEW YORK ST DORM AUTH SALES TAX REV ST SUPPORTE...,11727620000
1578,New York 20th,NEW YORK ST URBAN DEV CORP REV,10522510000
1578,New York 20th,NEW YORK ST HSG FIN AGY REV,7750525000
1578,New York 20th,NEW YORK ST DORM AUTH REVS NON ST SUPPORTED DEBT,6338267000
1578,New York 20th,NEW YORK ST TWY AUTH ST PERS INCOME TAX REV,4578675000
1578,New York 20th,NEW YORK ST URBAN DEV CORP ST SALES TAX REV,3870130000
1578,New York 20th,NEW YORK ST ENVIRONMENTAL FACS CORP ST CLEAN WT...,3751665000
1578,New York 20th,NEW YORK ST TWY AUTH GEN REV,2864979998
1578,New York 20th,NEW YORK ST TWY AUTH GEN REV JR INDBT OBLIGS,2661095000
1578,New York 20th,NEW YORK ST MTG AGY HOMEOWNER MTG REV,2107370000
1578,New York 20th,NEW YORK ST PWR AUTH REV,1570610000
1578,New York 20th,NEW YORK ST ENVIRONMENTAL FACS CORP REV,1486445000
1578,New York 20th,NEW YORK ST PWR AUTH GREEN TRANSMISSION PROJ REV,1326630000
1578,New York 20th,METROPOLITAN TRANSN AUTH N Y DEDICATED TAX FD,957705000
1578,New York 20th,NEW YORK ST,917095000
1578,New York 20th,NEW YORK ST HSG FIN AGY ST PERSONAL INCOME TAX REV,395700000
1578,New York 20th,NEW YORK ST ENERGY RESH & DEV AUTH POLLUTN CTL REV,312500000
1578,New York 20th,TROY N Y CAP RESOURCE CORP REV,303480000
1578,New York 20th,ALBANY CNTY N Y,211285000
1578,New York 20th,NEW YORK ST MTG AGY REV,167190000
1578,New York 20th,ALBANY N Y CAP RESOURCE CORP REV,148380000
1578,New York 20th,SCHENECTADY N Y,131212602
1578,New York 20th,COLONIE N Y,130842275
1578,New York 20th,ALBANY N Y,124877372
1578,New York 20th,NEW YORK ST DORM AUTH REVS SECONDARY ISSUES,104480000
1578,New York 20th,SARATOGA SPRINGS N Y,101411515
1578,New York 20th,SARATOGA CNTY N Y CAP RESOURCE CORP REV,100820000
1578,New York 20th,SCHENECTADY CNTY N Y CAP RESOURCE CORP REV,98875000
1578,New York 20th,SARATOGA CNTY N Y,96991935
1578,New York 20th,ALBANY N Y CITY SCH DIST,92818657
1578,New York 20th,SARATOGA SPRINGS N Y ENLARGED CITY SCH DIST,77865000
1578,New York 20th,NEW YORK ST DORM AUTH REVS,73680000
1578,New York 20th,TROY N Y,67792774
1578,New York 20th,SCHENECTADY CNTY N Y,65570000
1578,New York 20th,NORTH COLONIE N Y CENT SCH DIST,62915000
1578,New York 20th,BETHLEHEM N Y CENT SCH DIST,56336330
1578,New York 20th,SOUTH COLONIE N Y CENT SCH DIST,51869837
1579,New York 20th,WATERVLIET N Y HSG AUTH HSG REV,46505000
1579,New York 20th,NISKAYUNA N Y CENT SCH DIST,44441422
1579,New York 20th,RENSSELAER N Y CITY SCH DIST CTFS PARTN,44170000
1579,New York 20th,SHENENDEHOWA CENT SCH DIST N Y CLIFTON PK,43070000
1579,New York 20th,RENSSELAER CNTY N Y,40980000
1579,New York 20th,GUILDERLAND N Y CENT SCH DIST,40109489
1579,New York 20th,NISKAYUNA N Y,37251844
1579,New York 20th,ENLARGED TROY SCH DIST N Y,36710000
1579,New York 20th,BETHLEHEM N Y,36535000
1579,New York 20th,SARATOGA CNTY N Y WTR AUTH WTR SYS REV,35300000
1579,New York 20th,BURNT HILLS-BALLSTON LAKE N Y CENT SCH DIST,34165487
1579,New York 20th,MONTGOMERY CNTY N Y,33635000
1579,New York 20th,SCHENECTADY N Y CITY SCH DIST,33275000
1579,New York 20th,GUILDERLAND N Y INDL DEV AGY ASSISTED SR LIVING...,30000000
1579,New York 20th,ALBANY CNTY N Y ARPT AUTH ARPT REV,29125000
1579,New York 20th,MECHANICVILLE N Y CITY SCH DIST,28549319
1579,New York 20th,STILLWATER N Y CENT SCH DIST,25625000
1579,New York 20th,RAVENA COEYMANS SELKIRK N Y CENT SCH DIST,21576989
1579,New York 20th,GALWAY N Y CENT SCH DIST,21430000
1579,New York 20th,HALFMOON N Y,21145000
1579,New York 20th,ALBANY N Y MUN WTR FIN AUTH SECOND RESOLUTION REV,20520000
1579,New York 20th,NEW YORK ST URBAN DEV CORP,20160000
1579,New York 20th,COHOES N Y,19925000
1579,New York 20th,WATERVLIET N Y CITY SCH DIST,18950000
1579,New York 20th,HOOSICK FALLS N Y CENT SCH DIST,18830820
1579,New York 20th,GREENVILLE N Y CENT SCH DIST,18630000
1579,New York 20th,SCHENECTADY N Y METROPLEX DEV AUTH,18630000
1579,New York 20th,ROTTERDAM N Y,18018970
1579,New York 20th,VOORHEESVILLE N Y CENT SCH DIST,17405000
1579,New York 20th,MALTA N Y,16760000
1579,New York 20th,BERNE KNOX WESTERLO N Y CENT SCH DIST,15418793
1579,New York 20th,LANSINGBURGH CENT SCH DIST N Y TROY,15317658
1579,New York 20th,MONTGOMERY CNTY N Y CAP RESOURCE CORP LEASE REV,13960000
1579,New York 20th,SCOTIA GLENVILLE N Y CENT SCH DIST,13739000
1579,New York 20th,COHOES N Y CITY SCH DIST,13050000
1579,New York 20th,ALBANY N Y INDL DEV AGY MULTIFAMILY HSG REV,11500000
1579,New York 20th,WATERFORD HALFMOON N Y UN FREE SCH DIST,11030000
1579,New York 20th,AMSTERDAM N Y CITY SCH DIST,10965000
1579,New York 20th,SCOTIA N Y,10940000
1579,New York 20th,STILLWATER N Y,8650000
1579,New York 20th,WATERVLIET N Y,8445000
1579,New York 20th,HOOSIC VY N Y CENT SCH DIST,7990000
1579,New York 20th,WATERFORD N Y,7915000
1579,New York 20th,MENANDS N Y UN FREE SCH DIST,7310000
1580,New York 20th,NORTH GREENBUSH N Y,7280000
1580,New York 20th,ROTTERDAM-MOHONASEN N Y CENT SCH DIST,7260000
1580,New York 20th,GUILDERLAND N Y,6840000
1580,New York 20th,NEW YORK ST DORM AUTH REVS SECONDARILY INSD,6500000
1580,New York 20th,NEW YORK ST MUN BD BK SPL PROG REV,6160000
1580,New York 20th,GLENVILLE N Y,5650100
1580,New York 20th,CLIFTON PARK N Y WTR AUTH WTR SYS REV,5625000
1580,New York 20th,CLIFTON PARK N Y,4700000
1580,New York 20th,AMSTERDAM N Y,3910029
1580,New York 20th,ALBANY N Y INDL DEV AGY CIVIC FAC REV,3910000
1580,New York 20th,WYNANTSKILL N Y UN FREE SCH DIST,3643222
1580,New York 20th,BOGHT CMNTY FIRE DIST N Y,3055000
1580,New York 20th,SARATOGA SPRINGS N Y CITY SCH DIST,2850000
1580,New York 20th,RENSSELAER N Y,2675000
1580,New York 20th,AMSTERDAM TOWN N Y,2480000
1580,New York 20th,MENANDS N Y,2340000
1580,New York 20th,GREEN IS N Y UN FREE SCH DIST,2319200
1580,New York 20th,BALLSTON SPA N Y CENT SCH DIST,2305000
1580,New York 20th,PRINCETOWN N Y,1630000
1580,New York 20th,DUANESBURG N Y CENT SCH DIST,1373352
1580,New York 20th,BALLSTON N Y,725000
1580,New York 20th,HOOSICK FALLS N Y,673680
1580,New York 20th,VOORHEESVILLE N Y,400000
1580,New York 20th,ALTAMONT N Y,205000
1580,New York 20th,MECHANICVILLE N Y,180000
1580,New York 20th,SALES TAX ASSET RECEIVABLE CORP N Y,65000
1580,New York 20th,NEW YORK ST URBAN DEV CORP CORRECTIONAL & YOUTH...,25000
1580,New York 20th,NEW YORK ST TWY AUTH SECOND GEN HWY & BRDG TR FD,20000
1580,New York 20th,SCHAGHTICOKE N Y,11800
1584,New York 21st,NEW YORK ST DORM AUTH ST PERS INCOME TAX REV,22863790000
1584,New York 21st,NEW YORK ST DORM AUTH SALES TAX REV ST SUPPORTE...,11727620000
1584,New York 21st,NEW YORK ST URBAN DEV CORP REV,10522510000
1584,New York 21st,NEW YORK ST HSG FIN AGY REV,7750525000
1584,New York 21st,NEW YORK ST DORM AUTH REVS NON ST SUPPORTED DEBT,6453277000
1584,New York 21st,NEW YORK ST TWY AUTH ST PERS INCOME TAX REV,4578675000
1584,New York 21st,NEW YORK ST URBAN DEV CORP ST SALES TAX REV,3870130000
1584,New York 21st,NEW YORK ST ENVIRONMENTAL FACS CORP ST CLEAN WT...,3751665000
1584,New York 21st,NEW YORK ST TWY AUTH GEN REV,2864979998
1584,New York 21st,NEW YORK ST TWY AUTH GEN REV JR INDBT OBLIGS,2661095000
1584,New York 21st,NEW YORK ST MTG AGY HOMEOWNER MTG REV,2107370000
1584,New York 21st,NEW YORK ST PWR AUTH REV,1570610000
1584,New York 21st,NEW YORK ST ENVIRONMENTAL FACS CORP REV,1486445000
1584,New York 21st,NEW YORK ST PWR AUTH GREEN TRANSMISSION PROJ REV,1326630000
1584,New York 21st,METROPOLITAN TRANSN AUTH N Y DEDICATED TAX FD,957705000
1584,New York 21st,NEW YORK ST,917095000
1584,New York 21st,NEW YORK ST HSG FIN AGY ST PERSONAL INCOME TAX REV,395700000
1584,New York 21st,NEW YORK ST ENERGY RESH & DEV AUTH POLLUTN CTL REV,312500000
1584,New York 21st,NEW YORK ST MTG AGY REV,167190000
1584,New York 21st,ONEIDA CNTY NY,157780000
1584,New York 21st,ST LAWRENCE CNTY N Y INDL DEV AGY CIVIC DEV COR...,145065000
1584,New York 21st,GENESEE CNTY N Y FDG CORP REV,123865000
1584,New York 21st,NEW YORK ST DORM AUTH REVS SECONDARY ISSUES,104480000
1584,New York 21st,SARATOGA CNTY N Y,96991935
1584,New York 21st,UTICA N Y,88039362
1584,New York 21st,SARATOGA SPRINGS N Y ENLARGED CITY SCH DIST,77865000
1584,New York 21st,NEW YORK ST DORM AUTH REVS,73680000
1584,New York 21st,UPPER MOHAWK VY REGL WTR FIN AUTH NY WTR SYS REV,55085000
1584,New York 21st,LEWIS CNTY N Y,52990000
1584,New York 21st,GLOVERSVILLE N Y CITY SCH DIST,52260000
1584,New York 21st,CANTON N Y CENT SCH DIST,44417400
1584,New York 21st,WARREN CNTY N Y,44270000
1584,New York 21st,SOUTH GLENS FALLS N Y CENT SCH DIST,41770000
1584,New York 21st,ONEIDA CNTY N Y LOC DEV CORP REV,40515000
1584,New York 21st,ROME N Y,39470009
1584,New York 21st,CAMDEN N Y CENT SCH DIST,39226854
1584,New York 21st,QUEENSBURY N Y UN FREE SCH DIST,38775000
1584,New York 21st,JOHNSTOWN N Y CITY SCH DIST,34155000
1585,New York 21st,GLENS FALLS N Y,33820000
1585,New York 21st,MONTGOMERY CNTY N Y,33635000
1585,New York 21st,NORTHEASTERN CLINTON CENT SCH DIST N Y CHAMPLAIN,30548440
1585,New York 21st,GLENS FALLS N Y CITY SCH DIST,30375000
1585,New York 21st,PLATTSBURGH N Y,28676890
1585,New York 21st,SALMON RIV CENT SCH DIST N Y,28410000
1585,New York 21st,SCHUYLERVILLE N Y CENT SCH DIST,27580000
1585,New York 21st,SYLVAN BEACH N Y,27438315
1585,New York 21st,WHITESBORO N Y CENT SCH DIST,26510350
1585,New York 21st,LITTLE FALLS N Y CITY SCH DIST,26063960
1585,New York 21st,MALONE N Y CENT SCH DIST,24880000
1585,New York 21st,POTSDAM N Y CENT SCH DIST,22772000
1585,New York 21st,INDIAN RIV CENT SCH DIST N Y PHILADELPHIA,22225000
1585,New York 21st,MOUNT MARKHAM CENT SCH DIST N Y,21790000
1585,New York 21st,GALWAY N Y CENT SCH DIST,21430000
1585,New York 21st,ST LAWRENCE CNTY N Y,21295000
1585,New York 21st,NEW YORK ST URBAN DEV CORP,20160000
1585,New York 21st,CAMBRIDGE N Y CENT SCH DIST,18210000
1585,New York 21st,PLATTSBURGH TWN N Y,15640000
1585,New York 21st,NORTH COUNTRY N Y DEV AUTH SOLID WASTE MGMT SYS...,15565000
1585,New York 21st,OGDENSBURG N Y ENLARGED CITY SCH DIST,15045000
1585,New York 21st,WEST CDA VY CENT SCH DIST N Y NEWPORT,14884743
1585,New York 21st,OPPENHEIM-EPHRATAH-ST JOHNSVILLE CENT SCH DIST N Y,14550000
1585,New York 21st,MONTGOMERY CNTY N Y CAP RESOURCE CORP LEASE REV,13960000
1585,New York 21st,TUPPER LAKE N Y CENT SCH DIST,13709889
1585,New York 21st,LOWVILLE N Y,13650000
1585,New York 21st,HOLLAND N Y CENT SCH DIST,13255000
1585,New York 21st,ORISKANY N Y CENT SCH DIST,13175000
1585,New York 21st,LOWVILLE ACADEMY N Y CENT SCH DIST,13170000
1585,New York 21st,LAKE PLACID N Y CENT SCH DIST,12800000
1585,New York 21st,COBLESKILL-RICHMONDVILLE CENT SCH DIST N Y,12635000
1585,New York 21st,ROME N Y CITY SCH DIST,12535000
1585,New York 21st,HERKIMER CNTY N Y,12530000
1585,New York 21st,WASHINGTON CNTY N Y,12289420
1585,New York 21st,SALEM N Y CENT SCH DIST,12155000
1585,New York 21st,SCHOHARIE N Y CENT SCH DIST,12025000
1585,New York 21st,PERU N Y CENT SCH DIST,11215000
1585,New York 21st,CLINTON CNTY N Y,11130000
1585,New York 21st,SARANAC LAKE NY CENT SCH DIST,10640000
1585,New York 21st,SHERRILL N Y CITY SCH DIST,10482500
1585,New York 21st,GLOVERSVILLE N Y,10150000
1585,New York 21st,GREENWICH N Y CENT SCH DIST,10105000
1585,New York 21st,FONDA-FULTONVILLE N Y CENT SCH DIST,10090000
1585,New York 21st,ONEIDA CNTY N Y,9620000
1586,New York 21st,HOLLAND PATENT N Y CENT SCH DIST,9606347
1586,New York 21st,BROADALBIN-PERTH N Y CENT SCH DIST,9254244
1586,New York 21st,POLAND N Y CENT SCH DIST,9245000
1586,New York 21st,HARTFORD N Y CENT SCH DIST,8360000
1586,New York 21st,AUSABLE VY CENT SCH DIST N Y,8210000
1586,New York 21st,PLATTSBURGH N Y CITY SCH DIST,8110000
1586,New York 21st,NORTHERN ADIRONDACK CENT SCH DIST N Y ELLENBURG,7510000
1586,New York 21st,EDWARDS-KNOX N Y CENT SCH DIST,7448000
1586,New York 21st,COLTON PIERREPONT N Y CENT SCH DIST,7357841
1586,New York 21st,INDIAN LAKE N Y,7325000
1586,New York 21st,HADLEY LUZERNE N Y CENT SCH DIST,7245000
1586,New York 21st,CANAJOHARIE N Y CENT SCH DIST,7240000
1586,New York 21st,ESSEX CNTY N Y,7130000
1586,New York 21st,HERKIMER N Y CENT SCH DIST,7010000
1586,New York 21st,SCHOHARIE CNTY N Y,6835000
1586,New York 21st,STAMFORD N Y CENT SCH DIST,6791980
1586,New York 21st,TUPPER LAKE N Y,6548867
1586,New York 21st,LAKE PLACID N Y,6515000
1586,New York 21st,KEENE N Y CENT SCH DIST,6505000
1586,New York 21st,NEW YORK ST DORM AUTH REVS SECONDARILY INSD,6500000
1586,New York 21st,LOWVILLE N Y CENT SCH DIST,6230000
1586,New York 21st,MAYFIELD N Y CENT SCH DIST,6230000
1586,New York 21st,NEW YORK ST MUN BD BK SPL PROG REV,6160000
1586,New York 21st,OGDENSBURG N Y,5902178
1586,New York 21st,CHAZY N Y UN FREE SCH DIST,5885000
1586,New York 21st,CHATEAUGAY N Y CENT SCH DIST,5835000
1586,New York 21st,PERU N Y,5675000
1586,New York 21st,DOLGEVILLE CEN SCH DIST N Y,4950000
1586,New York 21st,CLIFTON-FINE N Y CENT SCH DIST,4910000
1586,New York 21st,POTSDAM N Y,4877380
1586,New York 21st,WARRENSBURG N Y CENT SCH DIST,4720000
1586,New York 21st,SCHROON LAKE N Y CENT SCH DIST,4555000
1586,New York 21st,LAKE GEORGE N Y CENT SCH DIST,4220000
1586,New York 21st,FRANKFORT-SCHUYLER N Y CENT SCH DIST,4140000
1586,New York 21st,WILLSBORO N Y CENT SCH DIST,4062577
1586,New York 21st,LAKE PLEASANT N Y CENT SCH DIST,4050000
1586,New York 21st,ARGYLE N Y CENT SCH DIST,3590000
1586,New York 21st,VAN HORNESVILLE-OWEN D YOUNG N Y CENT SCH DIST,3400000
1586,New York 21st,QUEENSBURY N Y,3355000
1586,New York 21st,BRUSHTON-MOIRA N Y CENT SCH DIST,3275000
1586,New York 21st,SHARON SPRINGS N Y CENT SCH DIST,3100000
1586,New York 21st,SARATOGA SPRINGS N Y CITY SCH DIST,2850000
1586,New York 21st,JOHNSTOWN N Y,2620000
1586,New York 21st,LONG LAKE N Y CENT SCH DIST,2535000
1587,New York 21st,HAMMOND N Y CENT SCH DIST,2500000
1587,New York 21st,WHITEHALL N Y CENT SCH DIST,2275000
1587,New York 21st,INDIAN LAKE N Y CENT SCH DIST,2218127
1587,New York 21st,MASSENA VLG N Y,2210000
1587,New York 21st,FORT ANN N Y CENT SCH DIST,2170000
1587,New York 21st,BELLMONT TOWN N Y,2115000
1587,New York 21st,CORINTH N Y,2115000
1587,New York 21st,WHEELERVILLE N Y UN FREE SCH DIST,2020000
1587,New York 21st,MADRID-WADDINGTON N Y CENT SCH DIST,2010000
1587,New York 21st,MASSENA N Y CENT SCH DIST,2010000
1587,New York 21st,GILBOA CONESVILLE N Y CENT SCH DIST,1960000
1587,New York 21st,LAKE GEORGE N Y,1930000
1587,New York 21st,LITTLE FALLS N Y,1911000
1587,New York 21st,PHILADELPHIA N Y,1860000
1587,New York 21st,HUDSON FALLS N Y CENT SCH DIST,1840000
1587,New York 21st,PARISHVILLE-HOPKINTON N Y CENT SCH DIST,1820000
1587,New York 21st,HEUVELTON N Y CENT SCH DIST,1805000
1587,New York 21st,SOUTH LEWIS CENT SCH DIST N Y,1803524
1587,New York 21st,NEWCOMB N Y CENT SCH DIST,1755000
1587,New York 21st,ST REGIS FALLS N Y CENT SCH DIST,1728000
1587,New York 21st,TICONDEROGA N Y CENT SCH DIST,1720825
1587,New York 21st,WEBB N Y,1655000
1587,New York 21st,ILION N Y,1651127
1587,New York 21st,WHITEHALL N Y,1590000
1587,New York 21st,DEERFIELD N Y,1525000
1587,New York 21st,MIDDLEBURGH N Y CENT SCH DIST,1474325
1587,New York 21st,CORINTH N Y CENT SCH DIST,1410000
1587,New York 21st,FRANKFORT N Y,1385000
1587,New York 21st,GLENS FALLS N Y LEASE REV,1280000
1587,New York 21st,HARRISVILLE N Y CENT SCH DIST,1204140
1587,New York 21st,LERAY N Y,1200000
1587,New York 21st,FORT EDWARD N Y UN FREE SCH DIST,1195000
1587,New York 21st,MORIAH N Y CENT SCH DIST,1195000
1587,New York 21st,LISBON N Y CENT SCH DIST,1185000
1587,New York 21st,GOUVERNEUR N Y,1180000
1587,New York 21st,FORT ANN N Y,1015000
1587,New York 21st,JEFFERSON N Y CENT SCH DIST,996679
1587,New York 21st,CHESTER TOWN N Y,985000
1587,New York 21st,NORTH ELBA N Y,930000
1587,New York 21st,FRANKFORT VLG N Y,918000
1587,New York 21st,HERMON-DE KALB N Y CENT SCH,880000
1587,New York 21st,BOLTON N Y CENT SCH DIST,875000
1587,New York 21st,BEEKMANTOWN N Y CENT SCH DIST,860000
1587,New York 21st,HERKIMER N Y,825000
1588,New York 21st,BOONVILLE N Y,755000
1588,New York 21st,NORTHVILLE N Y CENT SCH DIST,755000
1588,New York 21st,NORWOOD-NORFOLK N Y CENT SCH DIST,750000
1588,New York 21st,LAKE LUZERNE N Y,715000
1588,New York 21st,SARATOGA N Y,710000
1588,New York 21st,GRANVILLE N Y CENT SCH DIST,665000
1588,New York 21st,MASSENA N Y,655000
1588,New York 21st,SCHROON N Y,595000
1588,New York 21st,HARRIETSTOWN N Y,565000
1588,New York 21st,RICHFIELD SPRINGS N Y CENT SCH DIST,550000
1588,New York 21st,CROWN POINT N Y CENT SCH DIST,470000
1588,New York 21st,JOHNSBURG N Y CENT SCH DIST,460000
1588,New York 21st,PUTNAM TOWN N Y,440000
1588,New York 21st,REMSEN N Y CENT SCH DIST,345000
1588,New York 21st,CLINTON TOWN N Y,310000
1588,New York 21st,ST ARMAND TOWN N Y,310000
1588,New York 21st,CHAMPLAIN N Y,265000
1588,New York 21st,ELIZABETHTOWN-LEWIS N Y CENT SCH DIST,235000
1588,New York 21st,GERMAN FLATTS N Y,235000
1588,New York 21st,SCHUYLERVILLE N Y,200000
1588,New York 21st,BEAVER RIV CENT SCH DIST N Y BEAVER FALLS,180000
1588,New York 21st,DEFERIET N Y,180000
1588,New York 21st,BRASHER FALLS N Y CENT SCH DIST,160000
1588,New York 21st,AUSABLE TOWN N Y,155000
1588,New York 21st,WESTPORT N Y CENT SCH DIST,120000
1588,New York 21st,MANHEIM TOWN N Y,105000
1588,New York 21st,VIENNA TOWN N Y,85000
1588,New York 21st,SALES TAX ASSET RECEIVABLE CORP N Y,65000
1588,New York 21st,GLENS FALLS N Y COM SCH DIST,45000
1588,New York 21st,MARTINSBURG TOWN N Y,40000
1588,New York 21st,NEW YORK ST URBAN DEV CORP CORRECTIONAL & YOUTH...,25000
1588,New York 21st,NEW YORK ST TWY AUTH SECOND GEN HWY & BRDG TR FD,20000
1593,New York 22nd,NEW YORK ST DORM AUTH ST PERS INCOME TAX REV,22863790000
1593,New York 22nd,NEW YORK ST DORM AUTH SALES TAX REV ST SUPPORTE...,11727620000
1593,New York 22nd,NEW YORK ST URBAN DEV CORP REV,10522510000
1593,New York 22nd,NEW YORK ST HSG FIN AGY REV,7750525000
1593,New York 22nd,NEW YORK ST DORM AUTH REVS NON ST SUPPORTED DEBT,6410397000
1593,New York 22nd,NEW YORK ST TWY AUTH ST PERS INCOME TAX REV,4578675000
1593,New York 22nd,NEW YORK ST URBAN DEV CORP ST SALES TAX REV,3870130000
1593,New York 22nd,NEW YORK ST ENVIRONMENTAL FACS CORP ST CLEAN WT...,3751665000
1593,New York 22nd,NEW YORK ST TWY AUTH GEN REV,2864979998
1593,New York 22nd,NEW YORK ST TWY AUTH GEN REV JR INDBT OBLIGS,2661095000
1593,New York 22nd,NEW YORK ST MTG AGY HOMEOWNER MTG REV,2107370000
1593,New York 22nd,NEW YORK ST PWR AUTH REV,1570610000
1593,New York 22nd,NEW YORK ST ENVIRONMENTAL FACS CORP REV,1486445000
1593,New York 22nd,NEW YORK ST PWR AUTH GREEN TRANSMISSION PROJ REV,1326630000
1593,New York 22nd,METROPOLITAN TRANSN AUTH N Y DEDICATED TAX FD,957705000
1593,New York 22nd,NEW YORK ST,917095000
1593,New York 22nd,ONONDAGA CNTY N Y,520260000
1593,New York 22nd,ONEIDA CNTY N Y LOC DEV CORP REV,434280000
1593,New York 22nd,NEW YORK ST HSG FIN AGY ST PERSONAL INCOME TAX REV,395700000
1593,New York 22nd,ONONDAGA CNTY N Y TR CULTURAL RES REV,344230000
1593,New York 22nd,NEW YORK ST ENERGY RESH & DEV AUTH POLLUTN CTL REV,312500000
1593,New York 22nd,ONONDAGA N Y CIVIC DEV CORP REV,297710000
1593,New York 22nd,SYRACUSE N Y INDL DEV AGY SCH FAC REV,222485000
1593,New York 22nd,SYRACUSE N Y,181316000
1593,New York 22nd,NEW YORK ST MTG AGY REV,167190000
1593,New York 22nd,ONEIDA CNTY NY,157780000
1593,New York 22nd,ONONDAGA CNTY N Y WTR AUTH WTR REV,107730000
1593,New York 22nd,NEW YORK ST DORM AUTH REVS SECONDARY ISSUES,104480000
1593,New York 22nd,MADISON CNTY N Y CAP RESOURCE CORP REV,98975000
